segment_row_idx,topic_id_matrix,topic_id_assumed,p_topic,topic_id,show,year,decade,topic_final,topic_name_final,model_text,topic_name,topic_rank
3663,29,29,0.1026878331639557,29,Diego Urrutia,2023,2020,29,Personajes,"Dice: «Ven a Venezuela, te puedes quedar en mi casa. Gracias por hacerme reír. Postdata: vivo con mi mamá y mi perrita». ¿Cómo le iba a ser infiel a mi mujer? O sea, para ser infiel tendría que agarrarme a la persona que envió este mensaje y a la mamá de esta persona. ¿Cómo que la perrita? ¡Qué ordinario! Siguiente imagen, por favor. «Estoy un poco ebrio y necesito decírtelo: eres demasiado hermoso. Te amo, te amo, te amo. Jamás había visto un chileno tan hermoso como tú, te amo, que he tratado de ir a tus funciones en Santiago solo para verte en persona y ha sido imposible. Siempre llego tarde, respeto tu heterosexualidad y entiendo que te dé más que te escriba esto, pero necesitaba decirte: eres demasiado hermoso, te amo. Metafóricamente, eso sí». ¿Por qué metió el «metafóricamente»? Yo al principio estaba agarrando vuelo o algo. En cualquier momento iba. Me da risa porque siento que puso «estoy un poco ebrio» y después escribió tanto que se le pasó la curadera no más. Metafóricamente no más. Siguiente imagen. «Mirando tus videos sabía que te parecías a alguien, pero no terminaba de procesarlo. Y después vi este post y sí pues, te pareces al hijo de Goofy». Me lo corta, hermano. Siguiente imagen. «Huevón, soñé contigo anoche, me invitabas a un centella. Y hablamos de la vida y nos cagamos de la risa. Tú con mi hueá y yo con las tuyas y desperté como: what the fuck, ni siquiera soy fan de este culiao». Qué lindo el cariño del público, que se hace presente. Es la mensajería. Siguiente imagen. «Hola, te amo, me encantáis, me gusta tu cara, eso, chao. Te sigo hace rato en TikTok, buen carisma». Este es mi favorito. Es que es como un piropo infumable: «Eh, amigo, buen carisma». Shakira, buen carisma. Siguiente imagen. «Hola, tienes lindas pestañas. Te lo han dicho, eso, chao». Esto es una estafa. Siempre que me llega el mensaje así, yo pienso que es como un viejo en cana de 50 años queriendo robarme plata, nomás. No creo que sea real. Siguiente imagen. «Tío, dice mi hermana que cuando quiera venga para la casa que está disponible, la casa, no mi hermana. O sea, mi hermana también, pero solo para usted». Un viejo en cana de 50 años... no es real. No es real. Muchas gracias, amigo, por ver algo personal.",Personajes,1
3664,25,25,1.0,25,Diego Urrutia,2023,2020,25,Pegados,"Y esta canción me recuerda una vez que yo estaba curado. Y le empecé a dar jugo a una chiquilla, que estaba pololeándome encima. Y yo le dije como: «Yo a tu pololo le saco la chucha. A tu pololo le saco la chucha». Y ella me dijo: «Quizás le saqué la chucha». Pero... él es más bonito que tú. Y yo le dije: «Pero se la saco por trabe y sabe que me pongo de allá con no como nada».",Pegados,1
3665,35,35,0.0868109218100332,35,Diego Urrutia,2023,2020,25,Pegados,"Vamos a hacer algo un poquito más antiguo: «Soy una rumbera, voy cortando el aire, bailo a mi manera, como los primates. ¡Olé! Soy una rumbera, la rutilante cortando el aire y si me dan cuerda, ya no hay quien me pare. Soy una rumbera, soy una rumbera, una rumbera, vamos a bailar las manos hacia arriba... las manos hacia abajo, como los gorilas». Me excité como al principio. Todos caminamos.",Guitarra,1
3666,12,12,1.0,12,Diego Urrutia,2023,2020,12,Reggaeton,"Como le dije, a mí siempre me ha gustado el reggaetón, pero antes del reggaetón, pre-reggaetón, cuando estaba El General: «No me trates, no... No me trates de engañar. Sé que tú tienes a otra y a mí me quieres para...». No sea la huevona. Y todos sabíamos lo que quería, pues se hacía. Es que las canciones de antes no eran tan explícitas como ahora: «A tu perra la pongo en cuatro y en los cachotes le pego con el mazo, por el agua a los bajos, payaso, chachazo. ¡Ah! Si te marchas... Vamos a hacer perrea chucha tu madre». Como que se hacía la loca. Me gusta porque ella se hacía la loca y el de la segunda voz también se hacía el huevón. «No me trates, no». «¿No trates qué?». «No me trates de engañar». «¿A ti, nunca?». «Sé que tú tienes a otra». «Sé la tu sombra». «Y a mí me quieres para...». «¿Para qué?». «No me trates, no». Palmitas, palmitas: «No me trates de engañar. A ti una vez sé que tú tienes a otra». «Yo no te voy a pagar». Me dedicó esta canción. «Estás equivocado, yo no sé qué fallé».",Reggaeton,1
3667,12,12,0.1682227369755396,12,Diego Urrutia,2023,2020,12,Reggaeton,"Quiero que hagamos algo bonito en Viña, quiero que prendamos los celulares, que prenda la bombilla, qué serie, ¿pueden entenderlo? Y hagámoslo mejor aún. Hagámoslo con la orquesta. Tres, dos, uno y... «Mami, yo sé que estás bien y que ya te dejé de creer. Qué hermoso está mi boca de vino. Porque mi cintura no será él. Siempre me arrepentiré». ¿Cómo dice, Quinta? «Este amor... ¡Perdóname! ¡Perdóname! ¡Perdóname! ¡Perdóname! ¡Perdóname!». Perdona, Juanita.",Reggaeton,1
3667,29,29,0.1210191212123891,29,Diego Urrutia,2023,2020,12,Reggaeton,"Quiero que hagamos algo bonito en Viña, quiero que prendamos los celulares, que prenda la bombilla, qué serie, ¿pueden entenderlo? Y hagámoslo mejor aún. Hagámoslo con la orquesta. Tres, dos, uno y... «Mami, yo sé que estás bien y que ya te dejé de creer. Qué hermoso está mi boca de vino. Porque mi cintura no será él. Siempre me arrepentiré». ¿Cómo dice, Quinta? «Este amor... ¡Perdóname! ¡Perdóname! ¡Perdóname! ¡Perdóname! ¡Perdóname!». Perdona, Juanita.",Personajes,2
3668,8,8,1.0,8,Belén Mora,2023,2020,8,Festival,"Buenas noches, quinta Vergara. Pero tengo todo lo que ¿Cómo están? Oigan, chiquillos, como dijo Martín, estoy muy emocionada, muy ansiosa, estoy preparándome para pisar este escenario maravilloso desde que tengo 8 años y de hecho estoy tan nerviosa que me equivoqué camarín. Entré a un camarín lleno de gente y dije, «Este es el camarín de los jaiba.» Y no eran los hijos de la María Luisa que la andan acompañando. ¡Buena para parirla, María Luisa, huevón!",Festival,1
3670,18,18,0.1186064833170867,18,Belén Mora,2023,2020,24,Pantalla,"Oye, qué manera de crecer los pelos, Virgen del Carmen. Yo un día estaba con el Toto en el living, ustedes cachan al Toto, po. El Toto. Estaba con el Toto en el living y agarré ese típico espejo que tenemos todas las mujeres que tiene un lado con aumento y el otro normal y me equivoqué de lado y agarré el de aumento y reventé... me encuentro y le digo, «Toto.» Y me dice, «Sí, sé.» ¿Y por qué no me dijiste nada? Para no humillarte, me dijo. Ese nivel de pelo. Ese nivel de pelo. No estoy hablando de esos pelitos que salen aquí al lado. No, estos que se supone que son claritos, bueno, acá en Tinfla. Y le aviso a las menores de 35 años que una vez que soplen las velas del cumpleaños número 35, aparte de bigote les va a salir barba. Aunque se hagan su rutina de skinker todos los días y se miren al espejo, las cabras chicas, de repente de un día para otro pa su pestaña. Porque no es un peluchoso, tiene curva, tiene vida, tiene intención. De hecho es tan grueso que te lo sacan y sale sangre, hermana. De hecho a mí me queda un hoyo tan grande que cuando hago aseo me echan un incienso.",Intimidad,1
3671,24,24,1.0,24,Belén Mora,2023,2020,24,Pantalla,"Es que la verdad la pandemia lo cagó todo, nos cagó la cabeza. Yo los quiero invitar a viajar porque hicimos muchas estupideces durante la pandemia que en su minuto sentíamos que eran de vida o muerte, pero ahora con la perspectiva del tiempo nos damos cuenta que eran puras leseras. Los quiero invitar a viajar a junio del 2020, cuarentena total. Cuando recién empezó a funcionar la página de la comisaría virtual y habían solamente dos permisos a la semana. Y no faltó la tóxica que puso el RUT del ex para que el huevón no pudiera salir ni a la esquina. Y digo tóxica porque a los hombres no se les ocurren esas huevadas. Porque una se aprende el RUT. Porque una es para las vías.",Pantalla,1
3673,24,24,1.0,24,Belén Mora,2023,2020,24,Pantalla,"Ahora, la pandemia también tuvo cosas buenas, unió familias. Imagínense que yo llevo ya casi 11 años con el Toto. Trabajábamos juntos, almorzábamos juntos, a veces estudiábamos juntos. Entonces, llegó un minuto en que al Toto le molestaba todo lo que yo hacía. Todo, todo lo que yo hacía. Era como: «Ay, Belén, deja de fumar dentro de la casa. Belén, de nuevo te measte cura. Belén, deja de ver porno interracial sadomasoquista, porfa». Todo le molestaba. Pero daban la 1 de la tarde y todo se olvidaba y decíamos: «Mi amor, ven, va a empezar el informe COVID». Y ahí nos sentábamos sagradamente frente a la tele para escuchar lo que más nos importaba acerca del informe COVID y era: ¿qué blusa se va a poner la Paula Daza? Oye, yo peleaba con la tele. Peleaba, no es que yo ya tengo 39, entonces yo hablo con la tele. Yo me enojaba con la mina y decía: «Mira la desgraciada, ¿dónde mierda halló esa blusa?». Paula Daza tenía 100 seguidores, las blusas de Paula Daza tenían 30.000 seguidores.",Pantalla,1
3674,24,24,1.0,24,Belén Mora,2023,2020,24,Pantalla,"La pandemia lo cambió todo, todo; volvió peligroso algo tan lindo como respirar. La pandemia cambió la tele. Yo veo tele, veo tele chilena. No soy de esa gente que dice: «No, yo no veo tele, yo veo pura serie». No, huevona, yo te veo tele. Yo me despierto un cuarto para las 7 de la mañana, te pongo las noticias y de ahí me paso a los matinales. Pero nos cambiaron los matinales. Resulta que ahora la Karen Doggenweiler y el Neme están en Mega. El Eduardo Fuentes está en TVN. Ahora el «Sepu» es simpático. Ahora el Repe con la Priscila están en el 13, nunca en la vida. Consólense, ordinarias. Nunca en la vida el matinal de Canal 13 había tenido tanto rating, ¿por qué? Porque estamos todas las viejas zapas esperando que se coman, ¡por la cresta que se demoran! Oye, parece teleserie turca.",Pantalla,1
3675,29,29,1.0,29,Belén Mora,2023,2020,29,Personajes,"Yo tenía rituales con los matinales. Yo esperaba sagradamente el viernes a mediodía a que Pedrito Engel me dijera cómo iba a estar mi fin de semana. Sagrado. Yo esperaba el viejo con la bufanda, el incienso en Sola de la música. Pero nos sacaron a Pedro Engel y nos pusieron a un doctor. Un doctor, ¿qué me importa a mí la ciencia? Huevona, yo quiero saber de qué color es la vela que tengo que prender la noche de San Juan para que me vaya bien en el amor. Nos sacaron, gracias. Nos sacaron fueron los desfiles de moda. Esos desfiles de moda que habían los matinales donde salió una colección de ropa preciosa y una decía, «Puta, la wea no va a estar en mi talla.» Pero uno igual lo veía. Nos sacaron los desfiles de moda y que nos pusieron a un político. Oye, yo no tengo problema porque los políticos son representantes de la ciudadanía y tienen todo y el absoluto derecho de emitir su opinión. Pero antes antes de almuerzo, con la guata pelada. No. No, yo quiero que vuelva la tele de antes, yo quiero que vuelvan los chefs, las nutricionistas, los chascarros, Hache Bahía, los tarotistas.",Personajes,1
3676,29,29,0.1121632692549762,29,Belén Mora,2023,2020,24,Pantalla,"Lo único que se mantuvo más o menos igual durante toda la pandemia fue Carmen Gloria a tu servicio. Levanten la mano los que ven a la Carmen. Hermano, yo te veo a la Carmen Gloria en el canal en el que estés. Yo la sigo, me acuerdo cuando la echaron de un canal y yo dije: «No, cagaron». Son huevones, a las tres semanas estaba contratada de nuevo. Yo te veo a la Carmen Gloria. Yo he visto tanto a la Carmen Gloria que yo los puedo asesorar legalmente a todos. ¿Estará la Carmen Gloria aquí o no? Yo me sé todas las leyes gracias a Carmen Gloria. Yo me peino con el artículo 150, juicio de partición, ley de herencia, pensión de alimentos, relación directa y regular, que antes se llamaba régimen de visitas, pero ahora se llama relación directa y regular porque busca una relación directa con el padre o madre, y regular porque quiere periodicidad en el tiempo para establecer un vínculo afectivo. ¿Sí o no? Y yo admiro a esta mujer. La admiro profundamente, ¿saben por qué? Porque ella media en casos de personas que quizás no tienen los recursos para contratar a un abogado particular o bien llevan meses esperando en la Corporación de Asistencia Judicial para ser atendidos. Hace una labor social maravillosa.",Personajes,1
3677,29,29,0.1455998619913588,29,Belén Mora,2023,2020,1,Familia,"Pero lo que más admiro de Carmen Gloria Arroyo... ¡Puta que se alimenta bien la amiga! Oye, ¿han visto al pololo? Oye, Dios me lo bendiga. Y la Virgen del Carmen me lo proteja con su manto sagrado y las lagrimitas del Niño Jesús lo libren de pecado. Oye, si al huevón le falta el ketchup no más. ¿Y ustedes saben a qué se dedica Bernardo? Hace asados. Y yo siempre he pensado qué haría si me lo encuentro, porque la gente cree que los de la tele nos conocemos todos y yo no lo conozco. Y como soy tímida, tengo que ensayar qué le diría; entonces primero lo saludaría así como bajándole la importancia: «Hola. Tú eres... ah, Bernardo. Bueno, ¿y tú preparáis asado? Oye, ¿por qué no me aliñáis la malaya? De a poquito. Oye, Berni, ¿por qué no me... por qué no fileteás el lomo vetado? ¿Por qué no me haces tu chimichurri en el tapapecho?». Ordinaria. Ordinaria. Sí, pero es que mira, es que la pandemia cagó tanto la cabeza que yo habría hecho esa estupidez, fíjate.",Personajes,1
3679,5,5,0.1200229147677439,5,Belén Mora,2023,2020,1,Familia,"Levanten la mano, porfa, si es que los alcanzo a ver, quiénes llevan más de 10 años en una relación. Ustedes entenderán que cuando uno lleva más de 10 años en una relación de pareja, el sexo cambia. Ya no está ese besito en el cuello, la desabotonada de la blusa, ya no te bañáis antes. Ya no te laváis los dientes. Entonces, perdonen mi francés, pero el Toto sabe que me puede en lo que dure la intro de la serie que estamos viendo. Ese es el tiempo que tiene: lo que dure la intro de la serie que estamos viendo. Y ahora el Toto está feliz porque estamos viendo una serie, no sé si lo ubican, que se llama «Juego de tronos». Y la intro es larga, po, buena, tan tan tan... monstruos... y me embaracé. Lo más ordinario que he hecho en mi vida.",Matrimonio,1
3680,1,1,1.0,1,Belén Mora,2023,2020,1,Familia,"Ahora tengo dos experiencias completamente distintas de la maternidad, porque además de Ponchito tengo otro hijo de 18 años. Que cuando lo tuve, lo tuve en un hospital público, en una habitación compartida. Compartida con una mujer que te lloraba día y te lloraba noche porque no se le había formado el pezón. Los hombres no tienen idea lo que estoy diciendo porque esto lo callamos las mujeres. Pero la primera cosa que te dice la matrona cuando quedái preñada es: «Empieza a prepararse el pezón». ¿Y cómo se prepara un pezón? Yo les voy a enseñar. Ustedes toman un pezón hermoso, chiquitito, de un color pastel, atractivo, erótico y lo amasan hasta que queda un churrasco culiao. Que si un hombre te besa pechuga y te da un beso, amiga, te casas. Te enamorarás en el camino. No, si es verdad, y aparte los doctores tratan de suavizar esa situación y hablan con «ito», mamita: «Para prepararse el pezoncito le voy a dar un consejito. Agarra un cepillito de dientes viejo y serra para el pezón hasta que le quede como codo seco». No, fue terrible.",Familia,1
3681,24,24,1.0,24,Belén Mora,2023,2020,24,Pantalla,"Entonces, ahora que tuvimos a Ponchito, cuando yo quedé embarazada de Ponchito le dije al Toto: «¿Sabéis qué? Si vamos a tener este cabro chico lo vamos a tener a lo maldito». Y lo fui a parir a la clínica más cuica de la comuna más cuica de Santiago, otro Chile. Nos tuvimos que preparar con el Toto porque el Toto tiene un city car del 2003. Lo enceramos tres veces. En todo el trayecto nos seguía Paz Ciudadana. Se subieron cuatro hueones pensando que éramos Uber y los llevamos. Y cuando llegamos, otro Chile. Oye, todos sobre el metro 73. Pura gente alta, todas las mujeres de pelo liso como Barbie nueva. Harta evasión de impuestos. Harta apendicitis. Otro Chile. De hecho, todos se parecían. Yo en un minuto me pregunté: «¿Será...?». No, yo quedé impresionada. Había una nutricionista, una huevona de 2,40 que entraba todos los días a mi pieza y me decía: «Hola, mamá, el menú de hoy es un salmón grillado con buñuelos de verdura o una suprema de ave con arroz pilaf». Y yo: «¿Y las lentejas?». Porque en el hospital te dan lentejas, sopa de lenteja, crema de lenteja, flan de lenteja. Aquí me estaban dando pescado. Me lo robé todo: el Confort, la toalla Nova, el alcohol, las sábanas de la camilla, el celular de la TENS, toda la wea. Sí, pues, si no iba a volver. Oye, el cabro chico me salió clarito, los decoloran ahí, yo creo. Sí, gracias.",Pantalla,1
3682,1,1,1.0,1,Belén Mora,2023,2020,1,Familia,"Nada que ver con mi primera experiencia de parto. ¿Quiénes son mamitas acá? Ustedes me van a entender. Cuando una es madre por primera vez no tenemos idea lo que es la maternidad. Ni idea, aunque te leas todos los libros, no tienes idea. Lo único que sabemos de la maternidad es lo que vemos. ¿Y qué vemos? Una mujer con una guatita de embarazada que se ve preciosa. ¿Qué más vemos? Una mamita que anda en un coche con una guagüita rechonchita que te hace tiritar el útero. ¿Qué más vemos? Comerciales de televisión dedicados a las madres. Ese comercial de crema para las estrías donde sale una mujer de espaldas que se le asoma el hombro. Flaca. Flaca. Y cuando se da vuelta se asoma un vientre decentísimo, un melón calado con un ombliguito así, bronceadita; no con esa línea de pelo que le salió a una. No con el pezón de tetera de campo que le quedó a una.",Familia,1
3683,1,1,1.0,1,Belén Mora,2023,2020,1,Familia,"De hecho, a mí la única mujer que me dijo la verdad acerca de la maternidad fue mi santa madre; y no digo santa porque esté muerta, la mujer está viva, pero es una santa. Cuando yo le conté a mi mami que estaba chata a los 20 años, mi mami me miró y me dijo: «María Belén, te voy a decir algo de la maternidad que nadie más te va a decir. Escúchame bien: tener un hijo es como cagar un piano, te vas a rajar entera, te vas a reír y te vas a mear». Oye, dicho y hecho: tener un hijo es como cagar un piano. Y para que las mamitas se hagan una idea, mi primer hijo nació midiendo 57 cm. Tengo un solo hoyo. No sé lo que cabe. Terrible. Y en ese minuto mi madre se convirtió en una santa, porque mi madre tuvo ocho hijos en 7 años. O sea, mi mamá cagó una orquesta de cámara completa. Gracias.",Familia,1
3684,1,1,1.0,1,Belén Mora,2023,2020,1,Familia,"Ser madre es la experiencia más maravillosa para una mujer que desea hacerlo, pero también es la experiencia más traumática, dolorosa y humillante por la que pasa una mujer, por Fonasa o por Isapre. Yo me acuerdo haber estado cansada como perro de pujar. Hinchada como sapo por las hormonas. Transpirada entera. Y yo no transpiro cuico. No, que hay gente que transpira cuico. Los que transpiran cuico transpiran así. No, yo te transpiro ahí. Yo me acuerdo haber estado cansada, hinchada, transpirada. La otra te lloraba día y noche y noche y día porque no se le había hecho el pezón y saben que me dio rabia, me puse iracunda y le pedí explicaciones a mi Señor y le dije: «Señor, ¿qué es más humillante que esto, Señor?». Y entró ella. Con esa voz dulce de enfermera jefe de maternidad turno noche en un hospital público donde le pagan como el pico, me dijo: «Buenas noches. Le vengo a hacer un lavadito». Yo dije: «Ya po, se van a lavar el pelo». Pero la mujer no tenía champú. La mujer tenía unos guantes, una chata y con esta voz dulce me dijo: «Levántame la colita, dóbleme las piernitas y sepáreme las rodillitas». Y allí estaba yo: cansada, hinchada, transpirando, humillada, la Chimoltrufia al aire. Más encima me cosieron rápido. Y yo me dije a mí misma, porque es importante hablar con una misma en esos momentos, yo me dije: «Mira misma, si ya estái en esta, entrégate». Y me entregué. Y la mujer me hizo el lavadito con cuidado, con cariño. El único problema fue que me empezó a agarrar para el hueveo. Empezó: «Mmm... hija... le quedó la caga en el departamento». Le dije: «No me digas nada, señora, que el último arrendatario me lo hizo mierda». Imagínense cómo estaba yo ahí: cansada, hinchada, transpirando, humillada, la Chimoltrufia al aire. La otra que lloraba día y noche: «¡Cállate, cállate!». Más rabia me dio y de nuevo le pedí explicaciones a Él y le dije: «Señor, ¿qué más humillante que esto, Señor?». Y no entra el marido de la vecina con el médico, los parientes, un huevón que cachó que estaba entrando gente y entró nomás. Y yo me dije a mí misma, porque es importante hablar con una misma en esos momentos, yo me dije: «Mira misma, muy humillada estarás, pero a ti te educaron». «Buenos días. Felicidades por la bendición». Caballero, no le estoy haciendo mueca, me dejaron así.",Familia,1
3685,1,1,0.3194149796012105,1,Belén Mora,2023,2020,1,Familia,"Y si alguno de los presentes cree que parir es difícil, es lo más fácil. Lo difícil es criar. Y con el primer hijo, todo es maravilloso, anecdótico, emocionante, todo es nuevo, todo lo celebramos. Por ejemplo, cuando empieza a caminar o cuando cumple 2 años y ya no camina, sino que corre por todas partes. Y todo en tu casa se vuelve un peligro inminente, todo. «Cuidado con la punta a la mesa que se va a desnucar», «saca ese cable que se va a chopesar», «la alfombra se va a resbalar», «¿tapaste los enchufes o no? Tápalo, pues no hay que meter los dedos» y sacar todos los adornos que tenía ahí en el living, porque todo lo quieren agarrar, todo lo quieren morder, todo lo quieren probar, todo lo quieren chupar; y ahí te das cuenta que la sangre tira porque yo a los 20 era igual. «Sácate esa guagua de la boca, Belén», me decía. Yo en ese tiempo tenía un fotolog: «la traga traga».",Familia,1
3687,1,1,1.0,1,Belén Mora,2023,2020,1,Familia,"Después cuando cumplen 5 o 6 años y de un día para otro despiertan con hambre de conocimiento. Son seres curiosos que nos hacen preguntitas todo el día. Todo el día se despiertan preguntando y se acuestan preguntando. Y ese es el momento en que aparece el ego de una madre porque una madre jamás puede permitir que su hijo sepa que la mamá es huevona. Entonces, uno le empieza a mentir. Y yo me acuerdo que cuando mi primer hijo tenía 5 años, yo todo se lo respondía con un tierno: «No lo sé, mi amor». «Mamá, ¿cómo se llama ese dinosaurio que tiene uñitas en las patas que sale en la película de los dinosaurios que vimos en la casa del Tommy?». «No lo sé, mi amor». «Mamá, ma... ¿estás haciendo pipí? Ma, mami... ¿estás llorando? Mami, ábreme la puerta que te quiero hacer una pregunta. Mamá, es una pregunta... Mamá, ¿cuántos años tiene el sol?». «No lo sé, mi amor». «Mamá... ay, ¿quién es mi papá?». «No sé. No me acuerdo».",Familia,1
3688,1,1,0.2484488422543084,1,Belén Mora,2023,2020,1,Familia,"Esa es la etapa de mamita. Después viene una nueva etapa de la maternidad, que es la etapa de tía, que es cuando la bendición se empieza a juntar con otras bendiciones. En mi caso tengo dos niñitos y pasa algo con los niñitos que a los 8 o 9 años se pegan un estirón de altura, pero siguen cachetones. Y empiezan a transpirar hediondito. Pero una piensa: «Ay, pero no le quiero echar desodorante porque le va a tapar los poros». Entonces, está pasado a cebollita y a patita.",Familia,1
3689,1,1,1.0,1,Belén Mora,2023,2020,1,Familia,"En esta etapa de la maternidad aparecen las consolas. Levanten la mano quiénes tienen hijos menores de 5 años. ¡Cómprenle una consola! Es lo mejor que hay. No le hagan caso a esas minas que salen en Instagram: «El exceso de pantallas en la primera infancia se marca...». ¡Cállate, conchetumare, vos no tenéis hijos, huevón! Cómprenle una consola. Yo a mi hijo mayor no le hablo hace 5 años. Está feliz. Además que con las consolas se vuelven más independientes, más autónomos. Ya no están todo el día: «Mamá, mamá, ¿quién es mi papá? Mamá, el psicólogo me dijo que necesito saber quién es mi papá para establecer un vínculo afectivo si no voy a crecer con carencias emocionales». Prende la consola. Gracias.",Familia,1
3690,27,27,1.0,27,Belén Mora,2023,2020,27,Edad,"A esta edad ya no los tenemos que acompañar al cumpleaños, los podemos ir a dejar e ir a buscar. Tenemos un rato libre. Y es muy entretenido porque como se pegan un estirón de altura y siguen cachetones, como que les crecen muy largas las patas y los brazos, entonces son medios torpes y algunos se sesean todavía. Entonces, es muy tierno porque de repente están en tu casa y te dicen: «Tía, ¿me puedes dar un vasito de jugo?», «Tía, ¿me puedes ir a la plaza?», «Tía, ¿puedes llamar a mi mamá para quedarme un ratito más?». Y pasa algo con la palabra «tía». Es algo muy, muy específico, como que nace la necesidad intrínseca de responder como vieja culiá. «Hola, tía». «Hola, mijito. ¿Cómo está la mamá?». Y una siempre quiere ser la tía entretenida, la tía chora, entonces te mandáis cada frase. «Pero el pisco sour es como limonada pero más entretenida. ¡Uh! Respire para adentro no más y lo bota. ¿Tiene sueño? Tengo clona. ¿Quieres un clona?».",Edad,1
3692,1,1,0.1884741468383008,1,Belén Mora,2023,2020,1,Familia,"Y ahora estoy viviendo una nueva etapa de la maternidad. Soy madre de un adolescente. ¿Quiénes son madres o padres de adolescentes acá? Una maravilla. Todos los que son mamás o papás de adolescentes llegaron a las 3 de la tarde acá. ¡Qué terrible! Imagínense que a mí me agarró la pandemia con un pendejo de 15 años. ¿Sabes lo que es estar encerrada con un pendejo de 15 años? No sé sus hijos, pero mi hijo cumplió 15 años y decidió que ya no era tan importante ducharse. Hermana, yo todavía uso KN95 en la casa. Es un olor... es como... hasta si van a un zoológico, la jaula del pudú. De ese pudú que está flaco, mal. Ese olor.",Familia,1
3694,1,1,0.2565574425901069,1,Belén Mora,2023,2020,1,Familia,"Ser madre de un adolescente es peligroso. Porque básicamente tenemos que criar a un huevón que te odia. Ese mismo... perdone mi francés y que me disculpe el profesor Campozano... pero ese mismo que te rajó la concha de Arica a Punta Arenas, ese te odia.",Familia,1
3695,1,1,0.2105416829756161,1,Belén Mora,2023,2020,1,Familia,"Ser madre de un adolescente es peligroso, pero no se compara a lo que les voy a decir. Entrar a una reunión de apoderadas, mamás de adolescentes, eso es tan o más peligroso. Está lleno de animales por todos lados. Y la más peligrosa es ella, la reina de la selva, la Mufasa del curso, la mamá leona. ¿Y cuál es la mamá leona? La mamá leona la presidenta del Centro General de Padres, jefa pastoral, jefa scout. «Mi hijo promedio 8». Es esa mamá bacán, es esa mamá perfecta. Es esa mamá que al día y a la hora que tú pases por el colegio, la huevona está ahí. Tú pasas el primero de enero a las 4 de la tarde y la loca está ahí. Tú te vas ahora de vuelta a tu casa a pasar por fuera y la loca está ahí. Cagüinera para la mierda. Tiene que saber todo lo que pasa en el curso, en el colegio, en la comuna, en la ciudad, en el país. Es esa mamá que llega arreglada a la reunión con sostenes y huevadas. Es esa que se sienta adelante y le aprieta play al PowerPoint. Detrás de la mamá leona están las mamás hienas. Las mamás hienas son esas que cuando la mamá leona dice «¡Upa!», la mamá hiena dice «¡Chalupa!». Son animales carroñeros que saben que jamás se van a poder sentar en el trono de la mamá leona y se arrastran al poder.",Familia,1
3698,26,26,0.0860439705371957,26,Belén Mora,2023,2020,1,Familia,"El otro día me pasó en una de estas reuniones que había un animal que yo no reconocí. No sé cómo explicárselos, pero era... era como un unicornio, pero más fantástico. Era como... como un centauro, pero más extraño. Le pregunté a las otras mamás: «Oye, ¿cómo se llama ese animal?». Y me dijeron: «Ese es el papá». El papá. Que va a la reunión y como todavía vivimos en una sociedad machista, ¿qué pensamos las otras animalas cuando lo vemos entrar? Y lo mandó a él.",Granja,1
3702,30,30,0.1662810726554375,30,Belén Mora,2023,2020,30,Dieta,"Así que llegué a la casa con ingredientes de primera calidad gourmet y empecé a preparar la ensalada. Y lo primero que hice fue sellar la carne; no la doré, la sellé. ¿Saben cuál es la diferencia? Anoten, por favor. Cuando una dora la carne, ¿qué hace? Saca ahí una sartén, le echa ahí un chorro de aceite, tira ahí la carne, te ponís a lavar la loza, se quemó la huevada. No. Rapidez, sabiduría y astucia. Entonces, ¿qué hice? Agarré esa sartén de teflón que me compré solo porque la mamá leona la subió a Instagram y que estoy pagando en 48 cuotas, y la puse en el quemador más fuerte con el fuego alto y dejé que la sartén se calentara. Y como les dije, se necesitan ingredientes de primera calidad y gourmet para ganar ese trono. Entonces, mientras la sartén se calienta, tomé un sorbo de aceite de oliva orgánico, primera extracción en frío del Valle de Colchagua. Y una vez que la sartén estuvo lo suficientemente caliente, hice un pollito. Y sobre ese pollito puse la carne y la sellé: 4 minutos por lado, 3 minutos por borde para que se conservaran los jugos de la carne. Después empecé a preparar la ensalada y puse la cama de hojas verdes orgánicas que salieron, y me dieron una acelga toda quemada y pude salvar como cinco hojas y ya estaban como medias mustias. Entonces, para que reviviera le puse un poquito de limpiavidrios; se me pasó el amargo en el limpiavidrios, se me acabó la toalla Nova, fui a la pieza de mi hijo, saqué un Confort. Y con eso sequé. Sobre eso puse la mermelada de damascos y para terminar utilicé las papas que todas las dueñas de casa tenemos allá arriba en el congelador del refri escondidas, en caso de que lleguen visitas inesperadas, cuando estamos chatas de cocinar, cuando ya no queremos más guerra después del 18. La nunca bien ponderada papa. Dígalo fuerte, po: ¡Papa!",Dieta,1
